order_id,lat_order,lng_order,dow,promised_time,actual_time,on_demand,picker_id,driver_id,store_branch_id,total_minutes,actual_reception_time,promised_delivery_time,total_minutes_td,order_time,model_1_dt_time,model_1_time,store,lat_store,lng_store,shopper_id_picker,seniority_picker,found_rate_picker,picking_speed_picker,accepted_rate_picker,rating_picker,shopper_id_driver,seniority_driver,found_rate_driver,picking_speed_driver,accepted_rate_driver,rating_driver,total_product,real_total_unit,real_total_kg,real_without_product,total_unit,total_kg,distancia
d20998365fd6b091948ecf9f9ba6099b,18.29411,-10.03423,3,11:02:00,10:06:36,True,f7553c337558afdb66e5d2f36a5dc5fb,f7553c337558afdb66e5d2f36a5dc5fb,a3bed30221372366bcd9b9779f395d0b,6.324987,1900-01-01 10:06:36,1900-01-01 11:02:00,0 days 00:06:19.499220,1900-01-01 10:00:16.500780000,0 days 01:01:43.499220,61.724987000000006,451eb58b96f0a36f31d2beebd1c9a7a8,18.30272,-10.03446,f7553c337558afdb66e5d2f36a5dc5fb,ADVANCED,0.87,1.42,0.96,4.8,f7553c337558afdb66e5d2f36a5dc5fb,ADVANCED,0.87,1.42,0.96,4.8,25.0,26.0,5.695,3.0,29.0,5.3999999999999995,0.9576975112443684
228ec2b23c268fafc7d8d3763c6ed11d,18.21092,-10.03282,3,16:00:00,15:34:39,False,2d4fa51f91575a937f56965db29536a2,2d4fa51f91575a937f56965db29536a2,0dc6fb5924a8b917bc641666ed02663c,118.805554,1900-01-01 15:34:39,1900-01-01 16:00:00,0 days 01:58:48.333240,1900-01-01 13:35:50.666760000,0 days 02:24:09.333240,144.155554,60e4c4e1c1a8bc79123738227b9d0b08,18.2319,-10.03035,2d4fa51f91575a937f56965db29536a2,INTERMEDIATE,0.9,2.5,1.0,4.73,2d4fa51f91575a937f56965db29536a2,INTERMEDIATE,0.9,2.5,1.0,4.73,20.0,6.0,14.41,3.0,9.0,12.377,2.3474142239675415
4e020304d521c1390aa72e20df23daa1,18.21086,-10.0328,3,16:00:00,15:01:08,False,54e62745cdd0b63ececabfdb5fd881d1,54e62745cdd0b63ececabfdb5fd881d1,8d891dfc0e29d744c15c18adced74a68,104.643089,1900-01-01 15:01:08,1900-01-01 16:00:00,0 days 01:44:38.585340,1900-01-01 13:16:29.414660000,0 days 02:43:30.585340,163.50975566666665,0fae7b61265bc7ca4ce4d81440b62501,18.24565,-10.03324,54e62745cdd0b63ececabfdb5fd881d1,INTERMEDIATE,0.85,2.5,1.0,4.6,54e62745cdd0b63ececabfdb5fd881d1,INTERMEDIATE,0.85,2.5,1.0,4.6,21.0,18.0,2.215,2.0,19.0,3.2,3.8687559488370526
cf0959c15aa33dd9e36a32aea4a1f8ae,18.19452,-10.03973,3,11:03:00,10:10:44,True,a083ea904c55052cdb58917ed790ca96,a083ea904c55052cdb58917ed790ca96,2d69acabaafd2516eeffd3c69b3c1328,66.141796,1900-01-01 10:10:44,1900-01-01 11:03:00,0 days 01:06:08.507760,1900-01-01 09:04:35.492240000,0 days 01:58:24.507760,118.40846266666668,60e4c4e1c1a8bc79123738227b9d0b08,18.21834,-10.04157,a083ea904c55052cdb58917ed790ca96,ADVANCED,0.86,1.5,0.96,4.72,a083ea904c55052cdb58917ed790ca96,ADVANCED,0.86,1.5,0.96,4.72,18.0,12.0,9.424999999999999,0.0,12.0,0.9999999999999999,2.655788051227187
9a2e5abb97769e213ddbfaae860e7044,18.20759,-10.04061,3,12:00:00,11:51:32,False,b24224b7caf0f25346563118dfecbe18,b24224b7caf0f25346563118dfecbe18,6045691f87544c937a09d350d42eb3ba,16.560574,1900-01-01 11:51:32,1900-01-01 12:00:00,0 days 00:16:33.634439999,1900-01-01 11:34:58.365560001,0 days 00:25:01.634439999,25.02724065,387d4a5b65cf4bf00ad805c4b00eed01,18.23653,-10.03957,b24224b7caf0f25346563118dfecbe18,INTERMEDIATE,0.83,2.97,1.0,4.95,b24224b7caf0f25346563118dfecbe18,INTERMEDIATE,0.83,2.97,1.0,4.95,42.0,73.0,2.225,9.0,87.0,2.0,3.2198597916044656
7e96a5243ec90abd82d073253451daf5,18.29438,-10.03297,3,13:00:00,11:44:30,False,62dc17102f5429451cf892ad12c4a141,62dc17102f5429451cf892ad12c4a141,4f01884af565f4d2df35419e09cf58d0,58.054013,1900-01-01 11:44:30,1900-01-01 13:00:00,0 days 00:58:03.240780,1900-01-01 10:46:26.759220000,0 days 02:13:33.240780,133.554013,0fae7b61265bc7ca4ce4d81440b62501,18.30029,-10.03475,62dc17102f5429451cf892ad12c4a141,INTERMEDIATE,0.8,2.4,1.0,4.92,62dc17102f5429451cf892ad12c4a141,INTERMEDIATE,0.8,2.4,1.0,4.92,5.0,3.0,0.46,1.0,4.0,0.65,0.6835035163728352
176557e72fe81860886152b7dfa85219,18.28449,-10.02995,3,12:00:00,11:32:04,False,d3a4d24b7d93efe7da8188bd560a577a,d3a4d24b7d93efe7da8188bd560a577a,8d891dfc0e29d744c15c18adced74a68,120.515053,1900-01-01 11:32:04,1900-01-01 12:00:00,0 days 02:00:30.903179999,1900-01-01 09:31:33.096820001,0 days 02:28:26.903179999,148.44838631666667,0fae7b61265bc7ca4ce4d81440b62501,18.24565,-10.03324,d3a4d24b7d93efe7da8188bd560a577a,ADVANCED,0.87,1.38,0.92,4.68,d3a4d24b7d93efe7da8188bd560a577a,ADVANCED,0.87,1.38,0.92,4.68,5.0,4.0,0.0,1.0,5.0,0.0,4.332766589184291
2c7fee2377d462dbbe5e337e929a23d2,18.21845,-10.04126,3,13:00:00,12:30:24,False,5b75697cdf5055f8d6217d239a778e40,5b75697cdf5055f8d6217d239a778e40,9ee54069c654bd92bdde05d7069f2bff,90.586646,1900-01-01 12:30:24,1900-01-01 13:00:00,0 days 01:30:35.198760,1900-01-01 10:59:48.801240000,0 days 02:00:11.198760,120.18664600000001,451eb58b96f0a36f31d2beebd1c9a7a8,18.2163,-10.04135,5b75697cdf5055f8d6217d239a778e40,INTERMEDIATE,0.85,3.5,0.92,4.57,5b75697cdf5055f8d6217d239a778e40,INTERMEDIATE,0.85,3.5,0.92,4.57,7.0,10.0,1.63,1.0,16.0,1.4,0.23925833713107653
6324aa7d4f70e62d4b80eaddc00ee768,18.25189,-10.04065,3,10:46:00,10:47:50,True,f8ca10d61e3415c6ecbd1e6f5d85595f,f8ca10d61e3415c6ecbd1e6f5d85595f,afab9a94cf9d3d20ba7192204d5e48b3,90.127073,1900-01-01 10:47:50,1900-01-01 10:46:00,0 days 01:30:07.624379999,1900-01-01 09:17:42.375620001,0 days 01:28:17.624379999,88.29373964999999,60e4c4e1c1a8bc79123738227b9d0b08,18.26087,-10.04115,f8ca10d61e3415c6ecbd1e6f5d85595f,INTERMEDIATE,0.77,2.53,0.92,5.0,f8ca10d61e3415c6ecbd1e6f5d85595f,INTERMEDIATE,0.77,2.53,0.92,5.0,9.0,10.0,2.58,2.0,12.0,3.5,0.9999267625858534
644b6aae7eab2c6680c135fc942896ed,18.28052,-10.03691,3,10:47:00,10:30:40,True,71fa3291464409c401f1e5ad1fc014f3,163278a2f745b3416526066a5fe12f3b,258f4c26a82a5239920a082ffe23cfc4,71.656167,1900-01-01 10:30:40,1900-01-01 10:47:00,0 days 01:11:39.370019999,1900-01-01 09:19:00.629980001,0 days 01:27:59.370019999,87.98950031666666,e27789d5e619b255663b2bfa68b5851f,18.2984,-10.03417,71fa3291464409c401f1e5ad1fc014f3,INTERMEDIATE,0.83,2.89,0.92,4.84,163278a2f745b3416526066a5fe12f3b,INTERMEDIATE,0.85,2.33,0.96,4.64,2.0,2.0,0.0,0.0,2.0,0.0,2.0091035280741303
8f766d237c3195d287a2e036896fcbe7,18.22158,-10.04169,3,13:00:00,12:13:47,False,1e16979ba8cc7b7aa0eca1160bee7ead,1e16979ba8cc7b7aa0eca1160bee7ead,9a5936caaadf0204c75858717f7599dc,106.398271,1900-01-01 12:13:47,1900-01-01 13:00:00,0 days 01:46:23.896260,1900-01-01 10:27:23.103740000,0 days 02:32:36.896260,152.61493766666666,387d4a5b65cf4bf00ad805c4b00eed01,18.22236,-10.04299,1e16979ba8cc7b7aa0eca1160bee7ead,ADVANCED,0.87,1.59,0.96,4.72,1e16979ba8cc7b7aa0eca1160bee7ead,ADVANCED,0.87,1.59,0.96,4.72,24.0,36.0,0.0,8.0,59.0,0.3,0.1624038504771409
de1717619cb98c2d234fddab28bcf0e4,18.22636,-10.0423,3,13:00:00,12:06:57,False,1452af436d5f09d058810324f8a43548,1452af436d5f09d058810324f8a43548,acfa0b3474e6656a0152e8726134a5d3,74.434763,1900-01-01 12:06:57,1900-01-01 13:00:00,0 days 01:14:26.085780,1900-01-01 10:52:30.914220000,0 days 02:07:29.085780,127.484763,e27789d5e619b255663b2bfa68b5851f,18.2355,-10.03961,1452af436d5f09d058810324f8a43548,REVIEW,0.65,4.66,1.0,4.76,1452af436d5f09d058810324f8a43548,REVIEW,0.65,4.66,1.0,4.76,3.0,4.0,0.0,1.0,5.0,0.0,1.0552845245015454
74ba2e348d7ed754c1f927a47a021039,18.28884,-10.04292,3,12:00:00,11:07:45,False,4eaf0151a0ee7160f11ebe2fc8d624af,4eaf0151a0ee7160f11ebe2fc8d624af,9ef0cb7f21f56bf24ca5ef4194f69c64,88.274581,1900-01-01 11:07:45,1900-01-01 12:00:00,0 days 01:28:16.474860,1900-01-01 09:39:28.525140000,0 days 02:20:31.474860,140.524581,044d56734d20e04984d846dade6d39f3,18.22361,-10.04064,4eaf0151a0ee7160f11ebe2fc8d624af,REVIEW,0.81,4.6,0.92,4.92,4eaf0151a0ee7160f11ebe2fc8d624af,REVIEW,0.81,4.6,0.92,4.92,8.0,1.0,3.065,3.0,5.0,4.3,7.257249921908925
c0f779ec44f2ffa3f773f6c44b446cfd,18.20387,-10.03291,3,10:55:00,10:45:26,True,2ed810de27bd41494a9ad542aa319b14,2ed810de27bd41494a9ad542aa319b14,4d4f7045619dd94fd41ddb64fbccf9f5,79.461941,1900-01-01 10:45:26,1900-01-01 10:55:00,0 days 01:19:27.716460,1900-01-01 09:25:58.283540000,0 days 01:29:01.716460,89.02860766666666,387d4a5b65cf4bf00ad805c4b00eed01,18.21133,-10.03572,2ed810de27bd41494a9ad542aa319b14,INTERMEDIATE,0.84,1.73,0.88,4.84,2ed810de27bd41494a9ad542aa319b14,INTERMEDIATE,0.84,1.73,0.88,4.84,3.0,4.0,0.0,0.0,4.0,0.0,0.8810186918354156
3989d0a220d57044c58270a0c2c08ab0,18.22714,-10.03925,3,11:28:00,10:48:27,True,9bac4a32aea47fb56d006e878769a315,9bac4a32aea47fb56d006e878769a315,2d69acabaafd2516eeffd3c69b3c1328,79.825907,1900-01-01 10:48:27,1900-01-01 11:28:00,0 days 01:19:49.554420,1900-01-01 09:28:37.445580000,0 days 01:59:22.554420,119.37590700000001,60e4c4e1c1a8bc79123738227b9d0b08,18.21834,-10.04157,9bac4a32aea47fb56d006e878769a315,ADVANCED,0.9,1.43,1.0,4.88,9bac4a32aea47fb56d006e878769a315,ADVANCED,0.9,1.43,1.0,4.88,24.0,24.0,11.41,1.0,28.0,10.384,1.0087303762631192
01347501e8d25efb74f21b114ac8f74d,18.28929,-10.03429,3,11:30:00,10:41:48,True,62dc17102f5429451cf892ad12c4a141,62dc17102f5429451cf892ad12c4a141,a3bed30221372366bcd9b9779f395d0b,69.937323,1900-01-01 10:41:48,1900-01-01 11:30:00,0 days 01:09:56.239380,1900-01-01 09:31:51.760620000,0 days 01:58:08.239380,118.137323,451eb58b96f0a36f31d2beebd1c9a7a8,18.30272,-10.03446,62dc17102f5429451cf892ad12c4a141,INTERMEDIATE,0.8,2.4,1.0,4.92,62dc17102f5429451cf892ad12c4a141,INTERMEDIATE,0.8,2.4,1.0,4.92,22.0,15.0,5.439,2.0,17.0,4.801,1.4934577734050773
9e79fad578c68f229fe414e1ac73fa16,18.27365,-10.03778,3,13:00:00,11:33:02,False,20d15e101b364615c78cbe8663be656a,20d15e101b364615c78cbe8663be656a,afab9a94cf9d3d20ba7192204d5e48b3,58.732091,1900-01-01 11:33:02,1900-01-01 13:00:00,0 days 00:58:43.925460,1900-01-01 10:34:18.074540000,0 days 02:25:41.925460,145.69875766666667,60e4c4e1c1a8bc79123738227b9d0b08,18.26087,-10.04115,20d15e101b364615c78cbe8663be656a,ADVANCED,0.87,1.28,0.96,4.88,20d15e101b364615c78cbe8663be656a,ADVANCED,0.87,1.28,0.96,4.88,22.0,17.0,4.23,2.0,21.0,3.5,1.464948129554826
a4cd245a43d9f65bf61787e1f80221f1,18.20913,-10.0321,3,11:02:00,10:34:49,True,4257d99a3df1939f2856edfb43cb0541,332561af7a19822f06358b5dd9e8514b,0dc6fb5924a8b917bc641666ed02663c,60.461622,1900-01-01 10:34:49,1900-01-01 11:02:00,0 days 01:00:27.697320,1900-01-01 09:34:21.302680000,0 days 01:27:38.697320,87.64495533333334,60e4c4e1c1a8bc79123738227b9d0b08,18.2319,-10.03035,4257d99a3df1939f2856edfb43cb0541,REVIEW,0.84,1.43,0.84,4.96,332561af7a19822f06358b5dd9e8514b,ADVANCED,0.88,1.69,0.96,4.69,2.0,2.0,0.0,0.0,2.0,0.0,2.538649658946896
818797d47fada71b68c920b0a3e36834,18.28904,-10.04291,3,13:00:00,12:33:33,False,b19b23ce88b14d37750000ddd8dc979a,b19b23ce88b14d37750000ddd8dc979a,7b571744f2c64bcff08d971a64584874,121.072203,1900-01-01 12:33:33,1900-01-01 13:00:00,0 days 02:01:04.332180,1900-01-01 10:32:28.667820000,0 days 02:27:31.332180,147.522203,452ae015bf846e1d2932b7ea15720d64,18.25347,-10.04308,b19b23ce88b14d37750000ddd8dc979a,INTERMEDIATE,0.92,2.27,1.0,4.92,b19b23ce88b14d37750000ddd8dc979a,INTERMEDIATE,0.92,2.27,1.0,4.92,21.0,30.0,7.085000000000001,2.0,31.0,7.0,3.9552497356556575
b8ef1d25de04cb928aa0b68479994e1f,18.19785,-10.03999,3,14:00:00,13:39:27,False,8b59adedc5c1ea8defcc5e970fae8322,8b59adedc5c1ea8defcc5e970fae8322,3dd9ae393aa5327edfb27388758436bd,113.858452,1900-01-01 13:39:27,1900-01-01 14:00:00,0 days 01:53:51.507120,1900-01-01 11:45:35.492880000,0 days 02:14:24.507120,134.408452,0fae7b61265bc7ca4ce4d81440b62501,18.26223,-10.0415,8b59adedc5c1ea8defcc5e970fae8322,ADVANCED,0.85,1.5,1.0,4.64,8b59adedc5c1ea8defcc5e970fae8322,ADVANCED,0.85,1.5,1.0,4.64,5.0,12.0,2.535,0.0,12.0,2.4,7.160515402032626
ed1734d77b3037b2c944c79703cedd36,18.29267,-10.03325,3,13:00:00,11:28:38,False,3932fb19ca90aa0cca6946011732f170,3932fb19ca90aa0cca6946011732f170,9d65282d498c0338377867996e761399,108.300966,1900-01-01 11:28:38,1900-01-01 13:00:00,0 days 01:48:18.057960,1900-01-01 09:40:19.942040000,0 days 03:19:40.057960,199.66763266666666,452ae015bf846e1d2932b7ea15720d64,18.29395,-10.03511,3932fb19ca90aa0cca6946011732f170,ADVANCED,0.85,1.39,0.92,4.84,3932fb19ca90aa0cca6946011732f170,ADVANCED,0.85,1.39,0.92,4.84,49.0,58.0,11.43,4.0,61.0,10.517999999999999,0.2425265001931492
78f3f6f8432c43c7128075d4be38376a,18.27055,-10.04122,3,13:00:00,11:57:04,False,7bce9604bb438fe1b9e5a89fa576ac31,7bce9604bb438fe1b9e5a89fa576ac31,3dd9ae393aa5327edfb27388758436bd,65.329916,1900-01-01 11:57:04,1900-01-01 13:00:00,0 days 01:05:19.794959999,1900-01-01 10:51:44.205040001,0 days 02:08:15.794959999,128.26324931666667,0fae7b61265bc7ca4ce4d81440b62501,18.26223,-10.0415,7bce9604bb438fe1b9e5a89fa576ac31,ADVANCED,0.88,1.54,1.0,4.84,7bce9604bb438fe1b9e5a89fa576ac31,ADVANCED,0.88,1.54,1.0,4.84,9.0,9.0,0.0,0.0,9.0,0.0,0.9256153780118626
442be366c8e0ed97d8ec1c378ac6b4b3,18.26817,-10.0311,3,13:00:00,11:38:07,False,f5c21c29ec70bd97ba0d81e594708bcc,f5c21c29ec70bd97ba0d81e594708bcc,15bf16e04b6f5e730f38a7c6a4b47f21,115.651407,1900-01-01 11:38:07,1900-01-01 13:00:00,0 days 01:55:39.084420,1900-01-01 09:42:27.915580000,0 days 03:17:32.084420,197.53474033333333,451eb58b96f0a36f31d2beebd1c9a7a8,18.2372,-10.03109,f5c21c29ec70bd97ba0d81e594708bcc,INTERMEDIATE,0.82,1.2,1.0,4.72,f5c21c29ec70bd97ba0d81e594708bcc,INTERMEDIATE,0.82,1.2,1.0,4.72,44.0,44.0,9.989,4.0,48.0,9.1,3.443711796742369
1c78a5dcecb47c867583dc0d58559b36,18.2894,-10.03428,3,11:11:00,10:57:27,True,5d34a67c7b97a2a47a9f39bbcd1f739d,5d34a67c7b97a2a47a9f39bbcd1f739d,4f01884af565f4d2df35419e09cf58d0,7.523446,1900-01-01 10:57:27,1900-01-01 11:11:00,0 days 00:07:31.406759999,1900-01-01 10:49:55.593240001,0 days 00:21:04.406759999,21.073445983333333,0fae7b61265bc7ca4ce4d81440b62501,18.30029,-10.03475,5d34a67c7b97a2a47a9f39bbcd1f739d,BEGINNER,0.85,2.37,0.92,4.79,5d34a67c7b97a2a47a9f39bbcd1f739d,BEGINNER,0.85,2.37,0.92,4.79,2.0,2.0,0.0,0.0,2.0,0.0,1.2119306462754726
9a57ea90ece06df90869d7d8db5b8ea2,18.2949,-10.03254,3,12:00:00,10:39:33,False,82810715fdda44962e7e422015ea1f32,29c7a131083ab05e25a3d9b4d49d8c5e,4f01884af565f4d2df35419e09cf58d0,53.556848,1900-01-01 10:39:33,1900-01-01 12:00:00,0 days 00:53:33.410880,1900-01-01 09:45:59.589120000,0 days 02:14:00.410880,134.00684800000002,0fae7b61265bc7ca4ce4d81440b62501,18.30029,-10.03475,82810715fdda44962e7e422015ea1f32,ADVANCED,0.87,1.27,0.88,4.84,29c7a131083ab05e25a3d9b4d49d8c5e,INTERMEDIATE,0.83,1.81,1.0,4.72,8.0,8.0,0.0,0.0,8.0,0.0,0.6431536574618817
0e7917d32e821160fd691589e29c4718,18.27991,-10.03771,3,18:00:00,16:57:13,False,ce5c3d6c47bfe5861726e63dace09090,ce5c3d6c47bfe5861726e63dace09090,afab9a94cf9d3d20ba7192204d5e48b3,68.769717,1900-01-01 16:57:13,1900-01-01 18:00:00,0 days 01:08:46.183020,1900-01-01 15:48:26.816980000,0 days 02:11:33.183020,131.55305033333335,60e4c4e1c1a8bc79123738227b9d0b08,18.26087,-10.04115,ce5c3d6c47bfe5861726e63dace09090,REVIEW,0.86,3.13,1.0,4.84,ce5c3d6c47bfe5861726e63dace09090,REVIEW,0.86,3.13,1.0,4.84,12.0,26.0,0.0,3.0,35.0,0.0,2.1480867922830584
756bd46cbbaf5b3812e62a0c4913bc10,18.27986,-10.03772,3,18:00:00,16:22:28,False,3705ae6c8e0dcdcbe77e2d0502dbaa7b,3705ae6c8e0dcdcbe77e2d0502dbaa7b,3dd9ae393aa5327edfb27388758436bd,41.022775,1900-01-01 16:22:28,1900-01-01 18:00:00,0 days 00:41:01.366500,1900-01-01 15:41:26.633500000,0 days 02:18:33.366500,138.55610833333333,0fae7b61265bc7ca4ce4d81440b62501,18.26223,-10.0415,3705ae6c8e0dcdcbe77e2d0502dbaa7b,ADVANCED,0.83,1.5,0.96,4.68,3705ae6c8e0dcdcbe77e2d0502dbaa7b,ADVANCED,0.83,1.5,0.96,4.68,6.0,9.0,0.0,0.0,9.0,0.0,2.0005873565281487
622644993c5f1b7a134d7319a85efb38,18.27987,-10.03773,3,18:00:00,16:58:03,False,fe7942861b1933ec95be667458ec73c0,fe7942861b1933ec95be667458ec73c0,7a44728dc60bafc53140a9f5ef7e4e75,69.942817,1900-01-01 16:58:03,1900-01-01 18:00:00,0 days 01:09:56.569020,1900-01-01 15:48:06.430980000,0 days 02:11:53.569020,131.892817,451eb58b96f0a36f31d2beebd1c9a7a8,18.26553,-10.04141,fe7942861b1933ec95be667458ec73c0,REVIEW,0.84,3.44,0.8,4.72,fe7942861b1933ec95be667458ec73c0,REVIEW,0.84,3.44,0.8,4.72,10.0,10.0,1.085,3.0,14.0,1.0,1.641198259417293
6e3a1229d5445b4b4b959371b0e8f64a,18.29425,-10.03294,3,13:00:00,12:19:35,False,b3fd9daa731ea137171fdba7a1f3ff30,b3fd9daa731ea137171fdba7a1f3ff30,a3bed30221372366bcd9b9779f395d0b,96.565548,1900-01-01 12:19:35,1900-01-01 13:00:00,0 days 01:36:33.932880,1900-01-01 10:43:01.067120000,0 days 02:16:58.932880,136.98221466666666,451eb58b96f0a36f31d2beebd1c9a7a8,18.30272,-10.03446,b3fd9daa731ea137171fdba7a1f3ff30,INTERMEDIATE,0.88,2.36,0.88,4.8,b3fd9daa731ea137171fdba7a1f3ff30,INTERMEDIATE,0.88,2.36,0.88,4.8,13.0,7.0,3.34,2.0,8.0,1.9000000000000004,0.9553951642215188
4169cbffbfdf956d285ba3efbc73a459,18.29486,-10.03253,3,15:00:00,13:08:14,False,2d0643725579c29e135281f94837e8c0,2d0643725579c29e135281f94837e8c0,821dc9d74061fe7654b9ec20e574022d,190.448229,1900-01-01 13:08:14,1900-01-01 15:00:00,0 days 03:10:26.893740,1900-01-01 09:57:47.106260000,0 days 05:02:12.893740,302.2148956666667,452ae015bf846e1d2932b7ea15720d64,18.2938,-10.03273,2d0643725579c29e135281f94837e8c0,ADVANCED,0.91,1.89,0.96,4.68,2d0643725579c29e135281f94837e8c0,ADVANCED,0.91,1.89,0.96,4.68,88.0,69.0,43.4,8.0,75.0,47.280000000000015,0.1197431474892365
f2c1fd1bcee787f720e3c14099ca1d80,18.25166,-10.04286,3,13:00:00,11:54:29,False,a21da7a9cdc7cf2e2575a57904f51c37,a21da7a9cdc7cf2e2575a57904f51c37,7b571744f2c64bcff08d971a64584874,105.180416,1900-01-01 11:54:29,1900-01-01 13:00:00,0 days 01:45:10.824960,1900-01-01 10:09:18.175040000,0 days 02:50:41.824960,170.69708266666666,452ae015bf846e1d2932b7ea15720d64,18.25347,-10.04308,a21da7a9cdc7cf2e2575a57904f51c37,ADVANCED,0.82,1.98,0.96,4.65,a21da7a9cdc7cf2e2575a57904f51c37,ADVANCED,0.82,1.98,0.96,4.65,34.0,34.0,4.2250000000000005,3.0,37.0,3.76,0.20259951260258074
96ea432e52366002fb269339f6af0d13,18.29501,-10.03321,3,13:00:00,12:32:21,False,37456bbe8d51e126375e316c46b0c903,37456bbe8d51e126375e316c46b0c903,86e6e48d0cb57f794b0c48162409fa74,164.266175,1900-01-01 12:32:21,1900-01-01 13:00:00,0 days 02:44:15.970500,1900-01-01 09:48:05.029500000,0 days 03:11:54.970500,191.91617499999998,60e4c4e1c1a8bc79123738227b9d0b08,18.29988,-10.03484,37456bbe8d51e126375e316c46b0c903,ADVANCED,0.84,1.21,0.96,4.64,37456bbe8d51e126375e316c46b0c903,ADVANCED,0.84,1.21,0.96,4.64,47.0,45.0,6.335,11.0,59.0,6.134,0.5682049397449287
35d8b8067b49927d91acd6240b8572b4,18.28746,-10.03027,3,13:00:00,12:17:35,False,487c3b66ea24bc125178709f50f477fd,487c3b66ea24bc125178709f50f477fd,f45fd1f4de72b451f9d99e2a033de337,136.123523,1900-01-01 12:17:35,1900-01-01 13:00:00,0 days 02:16:07.411380,1900-01-01 10:01:27.588620000,0 days 02:58:32.411380,178.54018966666666,387d4a5b65cf4bf00ad805c4b00eed01,18.22698,-10.03056,487c3b66ea24bc125178709f50f477fd,ADVANCED,0.85,0.8,1.0,4.88,487c3b66ea24bc125178709f50f477fd,ADVANCED,0.85,0.8,1.0,4.88,55.0,58.0,6.404999999999999,4.0,63.0,4.9,6.725148175106005
33c4c1da1497605b9196662ab45e2ee2,18.20393,-10.03549,3,11:18:00,11:17:52,True,8f34565bf526b4427a94b2a588ea2893,8f34565bf526b4427a94b2a588ea2893,a5f0c25eb4cb2ffb0d5448e60b8fb81c,88.761637,1900-01-01 11:17:52,1900-01-01 11:18:00,0 days 01:28:45.698219999,1900-01-01 09:49:06.301780001,0 days 01:28:53.698219999,88.89497031666666,452ae015bf846e1d2932b7ea15720d64,18.19339,-10.03405,8f34565bf526b4427a94b2a588ea2893,INTERMEDIATE,0.92,2.47,0.96,4.84,8f34565bf526b4427a94b2a588ea2893,INTERMEDIATE,0.92,2.47,0.96,4.84,6.0,10.0,1.54,0.0,10.0,2.0,1.1818260842133184
3125644d5aaccd708f931bcab12b6b22,18.2068,-10.04023,3,13:00:00,11:39:58,False,a083ea904c55052cdb58917ed790ca96,a083ea904c55052cdb58917ed790ca96,9ee54069c654bd92bdde05d7069f2bff,71.716872,1900-01-01 11:39:58,1900-01-01 13:00:00,0 days 01:11:43.012320,1900-01-01 10:28:14.987680000,0 days 02:31:45.012320,151.75020533333333,451eb58b96f0a36f31d2beebd1c9a7a8,18.2163,-10.04135,a083ea904c55052cdb58917ed790ca96,ADVANCED,0.86,1.5,0.96,4.72,a083ea904c55052cdb58917ed790ca96,ADVANCED,0.86,1.5,0.96,4.72,21.0,14.0,9.2,2.0,18.0,8.7,1.0629568013789714
af12d23df24505dc50c0731c2f2039b1,18.16228,-10.03389,3,11:20:00,11:12:00,True,5a079181ebeb14d9b7d9a0baeaddcf94,5a079181ebeb14d9b7d9a0baeaddcf94,a5f0c25eb4cb2ffb0d5448e60b8fb81c,80.509445,1900-01-01 11:12:00,1900-01-01 11:20:00,0 days 01:20:30.566700,1900-01-01 09:51:29.433300000,0 days 01:28:30.566700,88.509445,452ae015bf846e1d2932b7ea15720d64,18.19339,-10.03405,5a079181ebeb14d9b7d9a0baeaddcf94,ADVANCED,0.87,1.55,0.96,4.84,5a079181ebeb14d9b7d9a0baeaddcf94,ADVANCED,0.87,1.55,0.96,4.84,14.0,18.0,0.99,2.0,21.0,1.0,3.459320243681708
1efd264ba9c8c2bc3f1788ca9bd8c63f,18.28908,-10.04289,3,13:00:00,12:22:18,False,755c1ee6d23173214f870b472bd433c1,755c1ee6d23173214f870b472bd433c1,7a44728dc60bafc53140a9f5ef7e4e75,127.880689,1900-01-01 12:22:18,1900-01-01 13:00:00,0 days 02:07:52.841340,1900-01-01 10:14:25.158660000,0 days 02:45:34.841340,165.580689,451eb58b96f0a36f31d2beebd1c9a7a8,18.26553,-10.04141,755c1ee6d23173214f870b472bd433c1,INTERMEDIATE,0.91,2.41,1.0,4.8,755c1ee6d23173214f870b472bd433c1,INTERMEDIATE,0.91,2.41,1.0,4.8,21.0,37.0,8.906,3.0,40.0,8.802,2.6233025466082056
0eae50217711ccf900e6009b492ee75c,18.19237,-10.03744,3,12:00:00,11:29:16,False,a44538624fde9a8b98d16c5ff3a0f27f,a44538624fde9a8b98d16c5ff3a0f27f,a5dc7c0c6d03a417245655307351f6e3,97.210837,1900-01-01 11:29:16,1900-01-01 12:00:00,0 days 01:37:12.650220,1900-01-01 09:52:03.349780000,0 days 02:07:56.650220,127.94417033333335,451eb58b96f0a36f31d2beebd1c9a7a8,18.19443,-10.03371,a44538624fde9a8b98d16c5ff3a0f27f,ADVANCED,0.86,1.26,1.0,4.88,a44538624fde9a8b98d16c5ff3a0f27f,ADVANCED,0.86,1.26,1.0,4.88,13.0,20.0,3.105,2.0,28.0,2.39,0.4557669768958073
